main_tweet,Ad Hominem,Appeal to Fear,Appeal to Ridicule,False Dilemma,Hasty Generalization,Loaded Language,None of the above
" [user84158]: #COVID19 treatment ""Among patients hospitalized with mild-to-moderate Covid-19, the use of hydroxychloroquine, alone or with azithromycin, did not improve clinical status at 15 days as compared with standard care."" @user 
 ",0,0,0,0,0,0,1
" [user34005]: Coronavirus Vaccine Update Moderna Safe Shot To Oxford Vaccine Early Release All Updates You Need To Know 
 ",0,0,0,0,0,0,1
" [user39762]: @user @user ... @user COVID-19 Treatment Guidelines - Ivermectin 
 ",0,0,0,0,0,0,1
" [user105849]: What I know: - Hydroxychloroquine is a immunosuppressant and anti parasite - Zithromax AKA Azithromycin BKA Z pack is an antibiotic. - Combining medications like this can cause the immune system to go in a spiral. Viruses run their course. - This gives me Tuskegee energy. 
 ",0,0,1,0,0,1,0
" [user35502]: New post: News -> UK Orders 5 Million Moderna Covid Vaccine Doses, Earliest Doses Expected By Spring 
 ",0,0,0,0,0,0,1
" [user135218]: @user @user @user nonono , im not make fun of religions, i just make fun of you and india. who can getting lower than untouchable? since indians like trump so much,why dont you just drink some bleach and get antibody of Covid-19. 
 ",1,0,0,0,0,1,0
" [user137621]: @user @user Does he have COVID Did Doctors give him Ivermectin you should check. 
 ",0,0,0,0,0,0,1
" [user67154]: Some promising news: Experimental Moderna #COVID-19 vaccine said to work as well in older adults as younger people. #Moderna #Vaccine #COVID19 #Coronavirus #HealthCare #olderadults #Aging #olderpeople #Health 
 ",0,0,0,0,0,0,1
" [user76091]: some lady on the radio was talking bout how you can cure covid with bleach ... like bro what 
 ",0,0,1,0,0,0,0
" [user54412]: Conversation of the Deaths. #covid19 #coronavirus #pandemic #bleach #disinfectant #death #dead #grimreaper #poison #lysol #clorox #stayhealthy #stayathome #socialdistancing #quarantine #isolation #lockdown #comic #art #illustration #drawing 
 ",0,1,0,0,0,0,0
" [user56659]: @user The health chief's wrong. This so called vax is merely a therapeutic (a toxic one) and the vax companies admit that it won't necessarily stop people getting covid. It will only mitigate symptoms. They should instead be rolling out effective less harmful drugs such as Ivermectin. 
 ",0,1,0,1,0,0,0
" [user99032]: @user @user @user Covid-19 has a 99.95% survivability, based on the governments own figures, even though these are fiddled and despite an effective treatment being available. HCQ, zinc and Azithromycin. Been stopping SARs-CoV since 2005. Speak to Fauci about it since it's his team discovered it. 
 ",0,0,0,0,0,0,1
" [user112177]: BREAKING US reports 134,377 new coronavirus cases, a new single-day record. It is the country's fourth-straight single day record. 1,147 deaths were reported on Saturday in the US. To date, the virus has killed more than 237,000 people the in the US. 
 ",0,0,0,0,0,0,1
" [user43283]: @user You asked if people can inject bleach into themselves to kill COVID-19 dumbass. 
 ",1,0,0,0,0,0,0
" [user129039]: ATTENTION Florida ConMan who wrote to Trump: Con Trump into Believing his Toxic Bleach Mixture is a 'Miracle Cure' for #Covid19 -has Finely been Charged with a Federal Crime . . 
 ",0,0,0,0,0,0,1
" [user89206]: @user A little Angel told that Pfizer, Moderna, and Johnson & jonhnson are the perfect vacines for people who never been exposed to Covid-19 but for those who already have the best vaccine out there is Astraneca or that Russian one. Reflect on it if you know the meaning of vacination. 
 ",0,0,0,0,0,0,1
" [user61396]: BREAKING: Moderna says early data shows its vaccine is nearly 95% effective in preventing COVID-19. @user says he has the other 5%. 
 ",0,0,0,0,0,0,1
" [user84914]: Moderna says its coronavirus vaccine is 94.5% effective #travel #health #COVID19 #mondaythoughts #@user #ifwtwa 
 ",0,0,0,0,0,0,1
" [user4225]: In an interesting piece of data collected by @user from 🇭🇺Hungary, people were asked which Covid-19 💉vaccine they would like to get: 🏆46% Pfizer/BioNTech 😬5% Moderna 😬4% Astra/Zeneca 🛑2% Sputnik V from 🇷🇺Russia 🛑1% CoronaVac from 🇨🇳China 
 ",0,0,0,0,0,0,1
" [user60868]: BleacherReport: Zero NBA players tested positive for COVID-19 out of 346 who were tested in Orlando since July 13 ▶ #Sportsbetting #Sportsbooks 
 ",0,0,0,0,0,0,1
" [user93563]: Surface disinfectants like bleach or chlorine are effective against #COVID19 when cleaning at home. The recommended concentration for bleach is at 0.1%. Here's how to dilute your bleach solution. Learn more: 
 ",0,0,0,0,0,0,1
" [user52978]: Revealed: leader of group peddling bleach as coronavirus 'cure' wrote to Trump this week. ""Grenon styles himself as ""archbishop"" of Genesis II."" 
 ",0,0,0,0,0,0,1
" [user32896]: Pfizer, BioNTech, Moderna Covid-19 vaccine: Will the U.S. trust it? ""Nearly 4 in 10 Americans do not want to take the Covid vaccine. HHS is planning to spend $250 million to convince the U.S. it is safe"" $PFE $BNTX $MRNA $NVAX $AZN $JNJ $Spy 
 ",0,0,0,0,0,0,1
" [user10589]: Donald Trump Received A Letter Last Week That Promoted Bleach Solution As A Coronavirus Cure, Report Cla... #Topbuzz 
 ",0,0,0,0,0,0,1
" [user85828]: Florida really trying to top themselves every year w crazy shit 
 ",0,0,0,0,0,1,0
" [user2567]: #DitchDirtyDonald because the climate crisis won't be tackled while a man who thinks drinking bleach can cure Covid is in power Trump knows less about science than the people of America know about his tax and dodgy financial dealings 
 ",1,0,0,0,0,0,0
" [user641]: Ivermectin listen to this hands-on Doctor praying for a review for it since last August 
 ",0,0,0,0,0,0,1
" [user101185]: Please DO NOT eat or drink any bleach or cleaners. This will NOT clean your insides or prevent you from getting #COVID19 I understand that @user has suggested this. HE IS WRONG. Do Not harm yourself by ingesting anything but food and beverage. 🤦🏾♀ 
 ",0,0,0,0,0,0,1
" [user126115]: What's Behind the Ivermectin-for-COVID Buzz? | MedPage Today 
 ",0,0,0,0,0,0,1
 [user15906]: Everyone should watch this! Re: Covid - Vital importance of Vit D supplementation amongst the population for immune health!!! The overwhelming success of #Ivermectin And why Masks don't work! @user @user ... @user ,0,0,0,0,0,1,0
" [user128165]: Since the start of the pandemic, Genesis II (Grenon) has been marketing MMS as a cure to coronavirus. It advises users, including children, to mix three to six drops of bleach in water and drink it. Then Grenon wrote a letter to Trump. 😑 
 ",0,0,0,0,0,0,1
" [user28459]: #mepolitics #Maine less expensive, numerous studies for COVID, been around for years, FDA approved for other applications, but @user decides to buy unproven untested $1000 vaccine, why? I'm sure 65 families would like to know. 
 ",0,0,0,0,0,0,1
" [user107694]: This letter was written by a student at Rowe HS. He is an only child. I hope that someone out there can please help this 14 year old boy and his precious mother. Please stay safe and may God bless you always! RT! @user 
 ",0,0,0,0,0,1,0
" [user35175]: @user @user 'Pro' supuesto! no lo descarta <<Although a few medications have received Emergency Use Authorization for COVID-19 treatment, no proven treatment has been found as yet. A recent in vitro study showed that ivermectin was active against COVID-19-infected cell lines [15].>> 
 ",0,0,0,0,0,0,1
" [user32557]: Use of ivermectin for Covid-19 discouraged until efficacy is proven 
 ",0,0,0,0,0,0,1
" [user29133]: @user suppressing therapeutics(HCQ / IVERMECTIN) that could have stopped COVID didn't make sense-do you suppose the same people involved in breaching the capital(""doesn't make sense""your own words) are involved? Globalists wanting to take down the Am ppl / country! 
 ",0,1,0,0,0,0,0
" [user4239]: They know exactly what they are doing and the general public are walking into a poverty trap which they will remain on for the rest of their lives and their kids. On and on whilst the elite take everything. 
 ",0,0,0,0,0,1,0
" [user79507]: 😟in Bolivia regional authorities are testing a kind of bleach on prison inmates as covid treatment 
 ",0,1,0,0,0,0,0
" [user78669]: @user @user ... @user Uh, no. I'd say nice try, but it wasn't a nice try. There's a zero percent chance that Biden picks someone other than a woman for the VP spot. Also, have you heard of this guy named Trump? He's says really stupid shit like treating COVID with bleach. He's the king of errors. 
 ",0,0,1,0,0,1,0
" [user7138]: EXPANDING USE OF IVERMECTIN AS EARLY TREATMENT FOR COVID  America's Frontline Doctors 
 ",0,0,0,0,0,0,1
" [user123414]: Religious cult leader and bleach salesman contacted @user prior to his peddling of disinfectant cure for #coronavirus 
 ",0,0,0,0,0,0,1
" [user41696]: In other news, this guy here (President of the United States of America) has just suggested that people get injected with disinfectants (like bleach) to cure the #Covid19 virus in his most recent press briefing 😂😂😂 
 ",0,0,1,0,0,0,0
" [user82955]: @user British study using a hair lice drug (ivermectin) demonstrated a significant reduction in mortality for hospitalized Covid patients. Super cheap drug. 
 ",0,0,0,0,0,0,1
" [user120665]: More good news... Coronavirus: Moderna vaccine 94.5% effective according to early trials data 
 ",0,0,0,0,0,0,1
" [user113790]: Moderna: Covid vaccine shows nearly 95% protection - BBC News #COVID19 #covid19Ke #CovidVaccine 
 ",0,0,0,0,0,0,1
" [user129661]: Moderna reports its COVID-19 vaccine is safe, produces immune response in older adults - via @user 
 ",0,0,0,0,0,0,1
" [user50143]: For the majority of people sick with COVID-19 in L.A. County, officials cannot determine where they contracted the virus. 
 ",0,0,0,0,0,0,1
" [user114194]: @user @user Lonzo was doing really well prior to covid too smh 
 ",0,0,0,0,0,0,1
" [user140614]: @user ""Any customers who have received at least one of the two shots of Moderna or Pfizer vaccine, or the single-shot Johnson & Johnson vaccine qualify for the promotion."" #krispykreme #free #allyear #incentive #donuts #health #life #vaccine #covid_19 follow me @user 
 ",0,0,0,0,0,0,1
" [user49769]: Johnson & Johnson has asked U.S. regulators to clear its COVID-19 vaccine for emergency use. Unlike the two-dose regimens for the Pfizer and Moderna vaccines, J&J's is a single shot: 
 ",0,0,0,0,0,0,1
" [user44641]: I sprouted an antenna from my forehead about 24 hours after getting the Moderna COVID-19 vaccine, which is weird, but I get 300 HD channels free. The 5G tracker itched a lil at first, but now It's like it never happened. The rest of my symptoms were mild. 
 ",0,0,1,0,0,0,0
" [user115133]: Bleach Can Be Why Are Providing Critical Coronavirus Epicenter 
 ",0,0,0,0,0,0,1
" [user132129]: @user Drink bleach, inject disinfectants, shove a light up your ass. The cure for COVID-19. 
 ",0,0,1,0,0,0,0
" [user94774]: American Journal of Epidemiology: Early Outpatient Treatment of Symptomatic, High-Risk Covid-19 Patients that Should be Ramped-Up Immediately 5 studies demonstrate significant outpatient treatment efficacy with Hydroxychloroquine+azithromycin 
 ",0,0,0,0,0,0,1
" [user51970]: Is here something that's unclear to you about the effectiveness of #ivermectin prophylaxy and treatment. Would you happen to work for a ""competing"" molecule lab or have you received money from labs? 
 ",1,0,0,0,0,0,0
" [user68334]: @user Ivermectin unequivocally obliterates Covid19 in safe human doses..says expert Dr Tess Lawrie -1st antiviral that could revolutionise treatment against SARS2 Covid19 ....& maybe other viruses Hepatitis, Ebola, Epstein Barr & cancers 
 ",0,0,0,0,0,0,1
" [user60425]: #COVID19: Osinbajo upbeat on Nigerian scientists' research on efficacy of Invermectin The vice president expressed excitement that Nigeria and Nigerians were at the cutting edge of scientific research into the COVID-19 treatment. 📌 
 ",0,0,0,0,0,0,1
" [user86175]: @user Covid-19 Senate Hearing.. This is a must watch A Dr presents...talks about ivermectin to treat COVID-19 
 ",0,0,0,0,0,0,1
" [user139693]: Biotech company #Moderna, which is conducting a late-stage trial for its experimental #CCPvirus #COVID19 candidate, said it would not enforce any patents related to its vaccine for the duration of the pandemic 
 ",0,0,0,0,0,0,1
" [user137026]: Trump told Americans to inject bleach for coronavirus 2 weeks ago. 
 ",0,0,0,0,0,0,1
" [user39921]: #factcheck this #hydroxychloroquine #ivermectin #covid19 #CovidVaccine 
 ",0,0,0,0,0,0,1
" [user66652]: @user @user ""Trump ludicrously claimed...that 'I think we're gonna be very good with the coronavirus. I think that at some point that's going to sort of just disappear, I hope.'"" @user ""Mr. President, drinking bleach and injecting Lysol won't make it disappear."" @user 
 ",0,0,0,0,0,0,1
" [user140123]: @user @user COVID Inject Bleach Person Stupid 
 ",1,0,0,0,0,0,0
" [user89557]: Hydroxychloroquine + Azithromycin prove to be effective treatment for COVID-19. It avoids worsening and clears virus persistence and contagious infectivity in most cases Looks like Trump was right, again. #QAnon 
 ",0,0,0,0,0,0,1
" [user65948]:  The reality is this: a low-cost and highly effective drug against covid like Ivermectin would disrupt not only the multi-billion dollar global VAXX campaign which does indeed lack long-term safety and efficacy data, but also follow-up lock-step policies... 
 ",0,0,0,1,0,0,0
" [user50855]: The real danger with the Great Reset is the lack of serious political opposition. 'No widespread awareness of the issues, no effective popular political organization, nothing. Schwab's dystopia is frightening simply for that reason.' 
 ",0,1,0,0,0,0,0
